[I][48364][09-06][15:39:34:502][global_config.cpp:527][bolepack][communication]open config file[fillbackconfig/communication.json] success.
[I][48364][09-06][15:39:34:503][inner_type.cpp:63][bolepack][communication]127.0.0.1 , is a loopback iface
[I][48364][09-06][15:39:34:503][inner_type.cpp:111][bolepack][communication]find multicast networks:
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]10.64.38.79
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.1.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.2.1
[I][48364][09-06][15:39:34:503][inner_type.cpp:113][bolepack][communication]2.0.0.1
[I][48364][09-06][15:39:34:554][dds_discovery.cpp:56][bolepack][communication]DDSDiscovery::init dis_topic is DiscoveryTopic
[I][48364][09-06][15:39:35:590][zmq_data_writer_impl.cpp:91][bolepack][communication]zmq option[id=1] as below:
ZMQ_SNDHWM=50
ZMQ_RCVHWM=50
ZMQ_LINGER=10
ZMQ_SNDBUF=52428800
ZMQ_RCVBUF=52428800
ZMQ_RATE=1048576
ZMQ_SNDTIMEO=0
ZMQ_RCVTIMEO=1000
ZMQ_RECOVERY_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEARTBEAT_IVL=0
ZMQ_IMMEDIATE=0
ZMQ_HEART_BEAT_IVAL=0
ZMQ_HEART_BEAT_TIMEOUT=0;
[I][48364][09-06][15:39:41:245][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2475
[I][48364][09-06][15:39:41:307][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2508
[I][48364][09-06][15:39:41:374][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2541
[I][48364][09-06][15:39:41:435][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2574
[I][48364][09-06][15:39:41:497][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2607
[I][48364][09-06][15:39:41:559][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2640
[I][48364][09-06][15:39:41:622][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2673
[I][48364][09-06][15:39:41:683][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2706
[I][48364][09-06][15:39:41:746][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2739
[I][48364][09-06][15:39:41:807][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2772
[I][48364][09-06][15:39:41:868][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2805
[I][48364][09-06][15:39:41:930][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2838
[I][63568][09-06][15:39:41:940][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 128
[I][63568][09-06][15:39:41:940][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 4
[I][48364][09-06][15:39:41:993][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2871
[I][48364][09-06][15:39:42:056][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2904
[I][63568][09-06][15:39:42:110][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 2
[I][48364][09-06][15:39:42:119][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2937
[I][48364][09-06][15:39:42:181][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 2970
[I][48364][09-06][15:39:42:249][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3003
[I][48364][09-06][15:39:42:330][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3036
[I][48364][09-06][15:39:42:410][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3069
[I][48364][09-06][15:39:42:493][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3102
[I][48364][09-06][15:39:42:555][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3135
[I][48364][09-06][15:39:42:623][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3168
[I][48364][09-06][15:39:42:694][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3201
[I][48364][09-06][15:39:42:765][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3234
[I][48364][09-06][15:39:42:827][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3267
[I][48364][09-06][15:39:42:890][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3300
[I][48364][09-06][15:39:42:953][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3333
[I][48364][09-06][15:39:43:015][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3366
[I][48364][09-06][15:39:43:081][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3399
[I][48364][09-06][15:39:43:144][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3432
[I][48364][09-06][15:39:43:205][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3465
[I][48364][09-06][15:39:43:284][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3498
[I][48364][09-06][15:39:43:356][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3531
[I][48364][09-06][15:39:43:424][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3564
[I][48364][09-06][15:39:43:487][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3597
[I][48364][09-06][15:39:43:549][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3630
[I][48364][09-06][15:39:43:613][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3663
[I][48364][09-06][15:39:43:675][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3696
[I][48364][09-06][15:39:43:739][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3729
[I][48364][09-06][15:39:43:805][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3762
[I][48364][09-06][15:39:43:880][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3795
[I][48364][09-06][15:39:43:952][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3828
[I][48364][09-06][15:39:44:021][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3861
[I][48364][09-06][15:39:44:086][jpeg_task.cpp:137][bolepack]topic : ADAS#0, domain_id 0, participant 1, timestamp 3894
[I][63568][09-06][15:39:44:115][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 128
[I][63568][09-06][15:39:44:115][zmq_data_writer_impl.cpp:365][bolepack][communication]zmq writer monitor get event: 4
